kingdom	phylum	class	order	family	genus	species	sample_id	WF_50	WF_51	WF_52	WF_53	WF_54	WF_55	WF_56	WF_57	WF_58	WF_59	WF_25	WF_24	WF_27	WF_26	WF_21	WF_20	WF_23	WF_22	WF_29	WF_28	WF_36	WF_37	WF_34	WF_35	WF_32	WF_33	WF_30	WF_31	WF_38	WF_39	WF_89	WF_88	WF_83	WF_82	WF_81	WF_80	WF_87	WF_86	WF_85	WF_84	WF_94	WF_95	WF_96	WF_97	WF_90	WF_91	WF_92	WF_93	WF_204	WF_202	WF_203	WF_201	WF_18	WF_19	WF_14	WF_15	WF_16	WF_17	WF_10	WF_11	WF_12	WF_13	WF_69	WF_68	WF_61	WF_60	WF_63	WF_62	WF_65	WF_64	WF_67	WF_66	WF_6	WF_7	WF_4	WF_5	WF_2	WF_3	WF_1	WF_8	WF_9	WF_78	WF_79	WF_72	WF_73	WF_70	WF_71	WF_76	WF_77	WF_74	WF_75	WF_47	WF_46	WF_45	WF_44	WF_43	WF_42	WF_41	WF_40	WF_49	WF_48
d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Leuconostoc	Leuconostoc gelidum	OTU-12403	0	0	0	0	0	0	0	0	0	1174	313	0	0	302	0	350	0	0	0	434	0	0	0	0	705	0	414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310	0	0	0	0	0	0	0	0	0	0	0	0	0	315	359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Weissella	Weissella koreensis	OTU-20658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4803	0	0	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Listeriaceae	g__Listeria	Listeria monocytogenes	OTU-19235	558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	825	0	0	0	776	0	898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	319	0	0	0	0	0	0	0	609
d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactococcus	Lactococcus garvieae	OTU-12397	0	0	0	0	0	0	0	0	0	0	396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	701	0	0	0	358	166	711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1508	0	0	0	714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactococcus	Lactococcus lactis	OTU-12345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	416	0	709	0	0	0	523	0	783	0	0	0	0	0	0	0	0	0	0	0	592	0	944	0	492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	Streptococcus salivarius	OTU-05576	907	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	86	0	0	227	42	319	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	784	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	803	0	0	0	0	418	0	0	624
d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	Streptococcus thermophilus	OTU-12893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2168	0	0	0	379	0	1618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	Streptococcus vestibularis	OTU-12035	0	0	53	0	0	0	0	0	0	0	0	0	59	82	0	92	0	0	57	758	0	0	0	0	894	42	1437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	358	0	0	0	159	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0
d__Bacteria	p__Firmicutes	c__Bacilli	o__ML615J-28	f__CAG-313	g__CAG-313	Bacilli sp.	OTU-16783	0	0	0	0	0	0	0	0	0	0	4492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Bacilli	o__ML615J-28	f__CAG-313	g__CAG-313	Bacilli sp.	OTU-13666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1207	0	992	767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1400	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Bacilli	o__RF39	f__CAG-1000	g__CAG-1000	RF39 sp.	OTU-12939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1599	0	0	0	974	0	584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Bacilli	o__RF39	f__CAG-1000	g__CAG-460	RF39 HGM10782	OTU-09913	0	0	0	568	0	0	0	0	382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	559	0	0	0	865	0	519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	765	0	0	0	0	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Bacilli	o__RF39	f__CAG-1000	g__CAG-533	RF39 sp.	OTU-12989	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	365	0	0	0	725	193	558	124	0	0	0	0	0	0	0	0	0	0	0	0	0	185	988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289	0	0	0	0	300	0	175	247
d__Bacteria	p__Firmicutes	c__Bacilli	o__RF39	f__CAG-1000	g__CAG-628	RF39 HGM10798	OTU-04634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	779	0	0	0	0	1652	1309	463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Bacilli	o__RF39	f__CAG-1193	g__CAG-1193	RF39 sp.	OTU-04692	1098	0	0	0	0	0	0	0	0	194	619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	705	0	0	0	0	451	0	0	565
d__Bacteria	p__Firmicutes	c__Bacilli	o__RF39	f__CAG-302	g__CAG-302	RF39 HGM10809	OTU-11646	0	635	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	2618	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Bacilli	o__RF39	f__CAG-302	g__CAG-302	RF39 sp.	OTU-05233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1660	0	0	0	0	1006	0	1177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Bacilli	o__RF39	f__CAG-302	g__CAG-302	RF39 sp.	OTU-10870	0	1364	0	1179	0	833	0	374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Bacilli	o__RF39	f__CAG-302	g__CAG-762	RF39 sp.	OTU-13313	30	0	29	0	18	0	0	0	0	162	86	57	18	17	0	12	206	10	18	71	25	35	12	32	61	33	72	0	16	40	0	0	0	0	0	27	44	0	0	0	0	0	0	0	0	0	0	0	145	15	82	37	242	0	17	0	86	9	35	0	28	0	109	108	0	83	0	90	0	15	62	106	396	0	308	18	59	18	0	0	0	0	41	0	50	10	20	0	0	49	0	0	9	0	0	0	25	36	227	59	0
d__Bacteria	p__Firmicutes	c__Bacilli	o__RF39	f__CAG-433	g__CAG-433	RF39 sp.	OTU-12881	0	0	0	0	0	0	0	0	0	0	1290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	410	0	963	481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Bacilli	o__RF39	f__CAG-611	g__CAG-417	RF39 sp.	OTU-12041	0	0	0	0	0	0	0	0	0	0	780	0	0	0	0	0	0	0	0	0	528	0	340	0	0	0	0	0	0	0	0	0	389	0	0	0	0	0	0	593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309	0	386
d__Bacteria	p__Firmicutes	c__Bacilli	o__RF39	f__CAG-611	g__CAG-611	RF39 sp.	OTU-12258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333	0	516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	863	0	0	0	939	0	558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Bacilli	o__RF39	f__CAG-611	g__CAG-877	RF39 sp.	OTU-22023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3656	0	0	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Bacilli	o__RF39	f__CAG-822	d__Bacteria	RF39 HGM10868	OTU-10135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Bacilli	o__RF39	f__CAG-822	g__CAG-822	RF39 HGM10870	OTU-11960	0	131	0	140	0	96	0	102	0	24	0	19	0	4	0	0	0	43	7	275	0	24	0	52	348	8	358	0	0	21	0	40	0	55	61	0	68	0	0	0	0	0	0	0	0	0	0	0	59	92	36	68	0	118	183	0	0	108	117	0	210	0	10	0	0	35	4	0	0	6	0	0	0	0	0	141	224	96	0	0	0	0	4	0	13	0	0	14	0	0	17	0	0	0	0	150	0	0	0	63	0
d__Bacteria	p__Firmicutes	c__Bacilli	o__Staphylococcales	f__Staphylococcaceae	g__Staphylococcus	Staphylococcus aureus	OTU-12034	135	0	59	0	44	0	85	0	24	49	100	115	0	0	0	9	17	69	0	0	67	39	57	58	16	0	18	0	57	56	0	0	35	0	14	0	19	29	24	56	0	0	0	0	0	0	0	0	15	12	86	0	389	26	60	0	540	20	38	0	66	0	0	0	0	33	51	0	51	29	0	0	69	0	91	8	24	0	0	0	0	0	0	64	0	54	100	0	0	0	8	0	79	0	42	0	49	198	25	0	129
d__Bacteria	p__Firmicutes	c__Clostridia	d__Bacteria	p__18	c__124	Clostridia HGM11327	OTU-10806	0	0	0	0	0	0	0	0	0	0	0	0	486	466	0	545	0	0	324	0	0	0	0	0	0	382	0	923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Clostridia	d__Bacteria	p__18	c__124	Clostridia HGM11332	OTU-05023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2034	1524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Clostridia	o__4C28d-15	f__CAG-314	g__CAG-314	Clostridia HGM11384	OTU-12483	33	515	54	551	168	121	137	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	60	128	43	0	77	0	0	45	0	0	0	0	0	0	0	0	0	0	100	0	521	87	0	0	152	95	0	0	0	0	0	0	0	0	0	0	24	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	63	79	0	0	37	0
d__Bacteria	p__Firmicutes	c__Clostridia	o__4C28d-15	f__CAG-314	g__CAG-314	Clostridia sp.	OTU-10815	0	0	0	0	0	0	0	0	0	0	0	0	387	791	0	831	0	0	245	0	0	0	0	0	0	0	0	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Clostridia	o__4C28d-15	f__CAG-552	d__Bacteria	Clostridia HGM11386	OTU-05189	0	0	0	0	0	0	0	0	0	0	0	0	0	518	0	605	0	0	450	0	0	0	0	0	0	418	0	830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Clostridia	o__4C28d-15	f__CAG-552	d__Bacteria	Clostridia HGM11388	OTU-12235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	820	0	0	0	0	840	833	840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Clostridia	o__4C28d-15	f__CAG-727	d__Bacteria	Clostridia HGM11421	OTU-10777	0	0	0	0	0	0	0	0	0	0	0	0	531	397	0	602	0	0	0	0	0	0	0	0	0	346	0	845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Clostridia	o__4C28d-15	f__CAG-727	d__Bacteria	Clostridia HGM11427	OTU-11385	0	0	0	0	0	0	0	0	0	0	3260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Clostridia	o__4C28d-15	f__CAG-917	g__CAG-349	Clostridia sp.	OTU-10600	0	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302	0	0	0	0	0	0	0	116	0	0	0	0
d__Bacteria	p__Firmicutes	c__Clostridia	o__4C28d-15	f__CAG-917	g__CAG-475	Clostridia HGM11459	OTU-09839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	777	0	0	0	0	1299	0	1052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Clostridia	o__CAG-41	d__Bacteria	p__18	Clostridia HGM11504	OTU-13417	0	0	0	0	0	0	0	0	0	0	302	0	0	0	0	0	0	0	0	0	450	0	540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384	0
d__Bacteria	p__Firmicutes	c__Clostridia	o__CAG-41	d__Bacteria	p__18	Clostridia HGM11505	OTU-11580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	511	0	0	0	915	0	521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Clostridia	o__CAG-41	d__Bacteria	p__18	Clostridia HGM11506	OTU-05572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	367	0	592	596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1030	502	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Clostridia	o__CAG-41	f__UBA1381	g__CAG-41	UBA1381 sp.	OTU-04228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	615	0	1079	0	0	0	0	0	912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	368	0	0
d__Bacteria	p__Firmicutes	c__Clostridia	o__Christensenellales	d__Bacteria	p__18	Christensenellales HGM11535	OTU-11421	0	0	0	0	0	0	0	0	0	0	3077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Clostridia	o__Christensenellales	d__Bacteria	p__18	Christensenellales HGM11544	OTU-12309	140	0	0	0	0	0	0	0	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	643	0	196	0	158	0	0	494	0	0	0	0	0	0	0	0	0	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	0	0	188
d__Bacteria	p__Firmicutes	c__Clostridia	o__Christensenellales	f__CAG-138	d__Bacteria	Christensenellales HGM11549	OTU-12100	1527	0	0	0	0	0	0	0	0	0	636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	221	0	0	353
d__Bacteria	p__Firmicutes	c__Clostridia	o__Christensenellales	f__CAG-138	d__Bacteria	Christensenellales HGM11554	OTU-04378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	387	0	0	0	0	339	0	609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317	0	348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Clostridia	o__Christensenellales	f__CAG-138	d__Bacteria	Christensenellales HGM11556	OTU-05588	397	0	0	0	0	0	0	0	0	0	1802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286	0	0	0	0	0	0	0	408
d__Bacteria	p__Firmicutes	c__Clostridia	o__Christensenellales	f__CAG-138	g__CAG-226	Christensenellales sp.	OTU-12121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	358	0	0	0	0	0	0	0	0	514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Clostridia	o__Christensenellales	f__CAG-138	g__PeH17	PeH17 sp.	OTU-12149	0	88	0	376	0	301	0	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	18	0	0	0	0	48	0	0	0	0	74	46	0	0	0	0	0	0	0	0	0	0	0	0	0	30	125	82	0	0	35	0	42	102	0	42	186	0	0	0	82	46	52	32	48	0	0	0	72	108	0	0	0	34	66	0	0	0	0	72	0	0	0	30	0	0	0	0	307	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Clostridia	o__Christensenellales	f__CAG-74	d__Bacteria	Christensenellales HGM11574	OTU-05574	0	459	0	660	0	899	0	411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	408	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Clostridia	o__Christensenellales	f__CAG-74	d__Bacteria	Christensenellales HGM11576	OTU-11574	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	361	0	0	0	481	0	530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	148
d__Bacteria	p__Firmicutes	c__Clostridia	o__Christensenellales	f__CAG-74	d__Bacteria	Christensenellales HGM11579	OTU-12023	632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384	0	0	0	0	1072	0	0	711
